Loan_ID,Debt_to_Income_Ratio,Loan_to_Value_Ratio,Annual_Income,Loan_Amount,Interest_Rate,Loan_Term_Years,Subordination,Collateral_Value,Sector,Region,Assigned_Credit_Rating
9781,0.2826221008076859,0.9307138003901314,100148.33344279068,98589.45342523376,7.063348705173294,30.0,3,880590.9419478971,Retail,Southern Europe,Baa2
9782,0.29639282316435245,1.1770233248027924,147056.6587955933,488651.6175064756,8.074316508072432,7.0,2,892476.9880056705,Real Estate,South America,Baa2
9783,0.447820376722704,0.5870158094758907,194058.12924425982,262545.2180133967,5.806394194263075,3.0,3,717995.3801252069,Retail,East Africa,Aa2
9784,0.5689434880474418,0.8550958351844602,43652.404549083556,472138.0487243595,10.252784984905388,30.0,5,108282.09306271377,Utilities,West Africa,Caa1
9785,0.3711794752461607,0.5361258479053698,95975.29516486972,358210.9810978968,7.41934768567398,3.0,3,93541.82489305107,Utilities,Oceania,Ba1
9786,0.48419996447438995,0.7248514092274536,177977.1854950453,24840.01545081202,7.386555471458011,15.0,3,474686.23327278165,Energy,East Africa,Baa1
9787,0.14460327940848192,0.9344218743157938,155639.36883795046,271802.7723787067,6.689794725575199,7.0,4,150687.94311706605,Manufacturing,Southern Europe,A3
9788,0.20557901871596349,1.0887398552215282,188937.91120621978,446877.6487096273,9.172728818428979,15.0,1,338600.5969997373,Telecommunications,East Africa,B3
9789,0.3510658204597662,1.0112298952082497,36767.68089595067,30631.439326672884,8.05465756001875,3.0,5,179630.1480264672,Transportation,Oceania,Baa1
9790,0.1100058618143874,0.8239997447508317,176671.8535661738,434030.1374116156,6.917838330339812,7.0,4,317014.2039265683,Utilities,North Africa,Baa2
9791,0.2264274893812794,1.1364559299729025,164605.79089232822,308628.6896493958,7.575081477840273,3.0,3,943483.7532634037,Utilities,Central America,Baa2
9792,0.3587006449124831,0.7119002655166394,168556.63273400336,27040.994700165993,8.963557615588112,3.0,3,755830.675261539,Utilities,Northern Europe,Caa1
9793,0.10748059912815036,1.0277883871576163,131534.66377906562,189931.17368099224,8.453987230416878,3.0,5,146922.60686797067,Retail,Northern Europe,Ba2
9794,0.23227314311302086,0.8318063152233637,38825.89597050298,19934.444150783813,10.885477270800148,7.0,4,672226.3087878871,Transportation,Central America,Caa2
9795,0.3570154097379348,1.129045028270943,121652.08792164219,5849.567389388779,6.265908481833774,7.0,4,40201.56760377632,Energy,Western Europe,Aa2
9796,0.3865746239906228,1.058202975157632,99317.69328827738,448730.4391080323,9.50772704058591,3.0,2,983788.6921485312,Manufacturing,Oceania,B2
9797,0.5628758465276528,1.1310287629149665,119597.09795081367,375546.2589341327,11.23289687351252,7.0,1,536378.0964824688,Technology,East Africa,Caa3
9798,0.4226728116253039,0.6499734942594514,155850.31551562814,148288.64353898863,7.101625311020492,3.0,3,510359.17260132276,Technology,Central Asia,Baa1
9799,0.3073679012649969,0.9677053024813456,131313.30786699936,61286.71263385425,7.4587326059110035,7.0,2,247931.76546683014,Transportation,South-East Asia,Baa2
9800,0.5651755885665339,1.016924385657148,79735.69127607933,31944.128093398926,5.5927528144409475,7.0,3,463255.1605999759,Technology,Western Europe,Aaa
9801,0.49244149169389717,1.0196899856978154,131916.24832197168,459025.05370499176,7.216977872143795,0.5,3,530978.2911782021,Energy,Central Asia,A1
9802,0.2000044605563738,0.8528003153271362,44133.535323774144,314650.64183538855,6.3627796862976025,15.0,3,661615.8338022779,Telecommunications,Northern America,A3
9803,0.1654211806744099,0.5078753656435668,30912.218506944373,84476.6493941255,8.00389486536821,3.0,3,55452.71372938134,Utilities,Southern Europe,Ba3
9804,0.4379058178713665,0.6830015487083525,98259.76463973318,342323.6719067334,7.588253796694827,7.0,2,348753.2923115312,Manufacturing,South America,Baa2
9805,0.3799415827884919,0.7263106125030667,158721.68138542504,499450.9044856107,10.551615063132441,7.0,2,393127.1437751945,Healthcare,North Africa,C
9806,0.4948368068963779,1.096425632097233,169847.81926810255,395073.57309342525,10.582754084490993,30.0,3,157658.64558292305,Manufacturing,Western Europe,C
9807,0.4694025250393432,1.0886200719729542,123472.68326227421,226033.49195921197,7.5820505198245165,3.0,2,247387.95073627803,Agriculture,Western Europe,Baa1
9808,0.4126057669287575,0.5732760728264483,177561.17066676787,408017.4519541421,5.277187381379291,7.0,2,244305.85597641784,Finance,West Africa,Aa1
9809,0.5931910858144461,1.1648851172398802,51405.52459567219,373431.80754565436,7.946953000509477,15.0,3,812271.9106746529,Real Estate,East Asia,A3
9810,0.3667948650552043,0.6277202406560437,193897.99540129592,48883.332908017546,8.929702361472584,7.0,4,690350.2741080219,Agriculture,North Africa,B1
9811,0.15655287825085992,0.7900516159106448,186699.2572063292,463219.8295260644,7.852901779575349,3.0,2,923521.172961418,Telecommunications,North Africa,Ba2
9812,0.5141367824079942,0.6506098762775288,131870.33258462194,442631.10773016786,11.276596503171966,3.0,4,316795.6502753005,Real Estate,Oceania,C
9813,0.2259266811728545,1.1022327281805502,39982.76108583151,297326.96388828306,10.873101948149541,15.0,4,882844.9564534707,Real Estate,East Africa,Caa1
9814,0.4886510740719592,1.0245814223015182,107214.48667749713,256533.85682574392,6.012151686256363,15.0,3,865163.7474480574,Real Estate,Eastern Europe,Aa1
9815,0.5785535480000257,0.7474701648214628,60476.403390822685,117731.98115174129,7.0112391259652975,3.0,4,453479.10124961345,Agriculture,North Africa,Aa3
9816,0.44839775698217066,0.9773150382182387,136832.2956298148,418056.6553569373,6.034326359449349,15.0,5,633430.8992293304,Manufacturing,South-East Asia,Aa2
9817,0.39801508047490053,0.6290568189200796,62294.083097347364,218783.7727422646,7.636028793780039,0.5,5,601973.658580014,Technology,East Asia,Baa1
9818,0.3301930878375203,0.7676079646632011,111905.60227210242,291756.81214952254,9.499195852297607,7.0,2,314749.90598137537,Retail,Northern Europe,Caa1
9819,0.28220493299770166,0.7639753118366757,64956.5775662323,89193.30506123682,7.169026608904888,3.0,2,269450.6848882553,Retail,North Africa,A3
9820,0.27650237548591816,0.6665556772049784,60913.67215593318,110842.26530426585,8.48348918169772,3.0,4,177269.816551349,Consumer Goods,Southern Europe,Ba2
9821,0.41818635285479533,1.1134184347080178,72147.00791014716,492674.65549102146,5.834813162291607,30.0,1,839288.6024138469,Healthcare,Northern America,A2
9822,0.475636558468873,0.9751920148353883,34963.39743771881,249529.985099224,11.080688705208834,15.0,2,538193.8941433044,Consumer Goods,South-East Asia,Ca
9823,0.4392585347422072,0.6959575173946595,151739.53765457717,408792.7248096943,8.790955611350794,15.0,3,344982.0015086747,Telecommunications,Southern Europe,B2
9824,0.19920505059678137,0.6694845324403261,82143.48397951186,415716.3512550395,5.632259239899818,7.0,1,514892.6207231353,Energy,East Asia,Aa3
9825,0.3469935900717456,0.5125674296994673,148678.36916952464,490847.6136430259,6.5009361623943835,7.0,3,89784.4998870202,Healthcare,West Africa,A3
9826,0.49582003609153147,0.7426075776546482,141091.297133839,491537.4876647357,7.539903934987306,15.0,2,114923.34107426707,Technology,East Africa,Baa2
9827,0.3378520390945281,0.8687398983207227,41239.151965941724,231192.9320047471,7.011308669283799,3.0,4,761758.8124884254,Transportation,East Africa,Aa3
9828,0.36831163986774695,0.6943976593358635,83045.90888096679,475408.58687149826,10.566820189541428,3.0,1,902231.6104748204,Finance,Oceania,Ca
9829,0.4855680240854111,0.9903207935008389,126366.29066238171,185899.93764412208,6.915358441347503,15.0,3,327065.8212898659,Transportation,West Africa,A1
9830,0.43063265313254573,0.7882246703078863,186128.2029782334,305781.3677989983,6.122890038224005,3.0,5,415081.5574097371,Real Estate,South-East Asia,Aa2
9831,0.30467246044119634,0.7214224859074675,98224.3507762454,411747.6528329135,5.221507801074693,7.0,4,379988.6323634811,Telecommunications,South America,Aaa
9832,0.5477063555971095,1.1573403611532318,115814.56268662043,457324.3359859357,8.620265237439666,30.0,4,484252.5147067132,Manufacturing,South America,Ba1
9833,0.1812835343317393,0.6839606141016974,157526.99659505958,264300.4159914942,9.794497261485468,30.0,5,419842.1871007535,Manufacturing,Northern America,C
9834,0.5977582242951623,0.7787803340676593,166560.2305486117,211840.43176671982,9.246402321835776,3.0,1,392375.49328372395,Consumer Goods,Central America,B1
9835,0.1594262892381186,0.7676035519645403,186967.8856267494,365616.43655171787,8.942406557344434,30.0,2,663347.3900576254,Technology,Eastern Europe,Caa2
9836,0.10747498555211946,0.6688388419698739,114522.20434857738,230684.14634059265,6.373214513646755,3.0,2,279391.5191792618,Manufacturing,Central Asia,A3
9837,0.5450094505743823,0.6522337178672917,62952.44801531712,337541.7075346596,9.883217783010224,3.0,4,943207.7505481757,Healthcare,Northern America,Caa1
9838,0.22247675418297805,0.7116660131693825,159951.60906618027,403088.35940672236,5.854211492001008,7.0,4,315391.70986770146,Telecommunications,Northern Europe,A2
9839,0.4648498137233604,1.1049653189518267,51347.79498291289,421357.99752217607,5.945794326938496,15.0,3,222434.0519153682,Manufacturing,South-East Asia,Aa1
9840,0.5055076874660347,1.0369580210605034,101118.19306934378,130885.45063283395,9.742815841462194,0.5,2,972187.3098247907,Manufacturing,South America,B1
9841,0.5294931955160584,0.9766996599120366,136796.2184748429,287871.7699146259,6.8417615552213205,3.0,2,236517.27662298607,Technology,North Africa,A1
9842,0.5957971178320833,0.8199720948497453,147615.5516943026,17391.960356138054,7.48459162020298,7.0,3,541310.0204741613,Healthcare,Central America,Baa1
9843,0.24701985501999954,0.8554277892428224,154614.7119267076,399889.32474266,8.677458304830525,0.5,2,335629.54928306525,Transportation,South Asia,Ba3
9844,0.45512167096362954,0.6869971918454223,62900.506561871196,66922.11063871402,9.839289908970272,3.0,2,86700.28471600899,Technology,Western Europe,Caa1
9845,0.1576999291404141,0.5520211396851423,196880.3642332486,436483.82774811913,9.28944677460273,7.0,3,953383.4667902277,Consumer Goods,Northern Europe,Caa3
9846,0.30340464567842473,0.7317283897043376,60331.158025223194,206370.75441142987,6.0187734213506925,15.0,1,380520.32429946813,Energy,South-East Asia,A1
9847,0.5239858466562952,0.8469086291946563,46332.478893556814,87797.79752241721,10.249311862928568,7.0,5,648371.1551146429,Consumer Goods,Oceania,B3
9848,0.28382902302955415,0.5401191325635327,142888.56832790707,398928.38262787694,7.061945122788918,7.0,2,863630.2416238931,Technology,East Asia,Baa3
9849,0.395547690267807,0.5617633114399745,184699.9999756196,104141.76158155633,4.260160120736341,3.0,4,557454.5529332468,Utilities,Western Europe,Aaa
9850,0.35188672186231706,0.6841176630191971,125095.23180489166,200235.2634691562,6.733169446449468,3.0,3,715725.6913355485,Manufacturing,Southern Europe,A3
9851,0.42297576555602256,0.7569562615149331,131232.0138675057,285603.7171273063,9.094578078429256,7.0,2,786760.1576261439,Energy,East Africa,Ba3
9852,0.5864471946938474,0.7753217677830937,121542.40714883423,183214.8195761674,10.939705263321345,3.0,5,387728.9717725873,Agriculture,Southern Europe,Caa2
9853,0.12786776325070107,0.5825202464016036,37267.19299579116,93619.22752487309,10.384755533390441,3.0,3,632488.6588085275,Energy,North Africa,Caa2
9854,0.38698075875081483,0.6580749481743522,145822.9673238716,206016.42903951817,10.233922678722877,7.0,2,213898.76751283207,Energy,Southern Africa,Caa2
9855,0.5315143896251424,0.6831530764445262,90893.85049239045,76400.96344127976,9.320849388660212,30.0,2,64783.100192357175,Real Estate,East Africa,B2
9856,0.34069135587421373,0.5473444133408724,189064.54520328695,360981.95398466004,9.27556992228767,3.0,2,986858.4523409746,Utilities,Oceania,Caa3
9857,0.13926359297078642,0.728269790412788,61754.30808326435,89894.95733781876,7.97461303641356,3.0,3,101678.62313565533,Energy,Eastern Europe,Baa3
9858,0.3802696762083855,0.5505551009288551,81359.6828917677,243779.355503342,8.958549955490398,3.0,3,434435.16430801916,Consumer Goods,East Africa,Ba3
9859,0.26603694541191025,0.992420490176769,115825.307309948,282387.23557896307,7.671443245045861,7.0,3,76731.24783357112,Energy,Oceania,Baa2
9860,0.17747089266896796,0.7702334365901173,111150.35741523156,472808.134980233,6.719253426532186,7.0,4,923472.5432552906,Utilities,West Africa,A3
9861,0.5245172566417365,0.7287266725648622,98051.80608550723,43737.885279946204,8.20977914652611,3.0,1,118099.27426071567,Healthcare,Central Asia,Ba2
9862,0.36079975649556084,0.5885655200525248,83448.499406839,465575.36113420496,10.971981333495123,7.0,1,788642.1805572577,Finance,West Africa,C
9863,0.5666382061895333,0.658552558811427,55021.4052218612,108072.046876014,11.54724968535755,15.0,4,718590.6593638511,Transportation,Southern Africa,C
9864,0.5030082523015346,0.6628936462573864,169556.71838851296,421263.45099668205,6.134662386842679,7.0,2,54591.54159542163,Agriculture,Northern Europe,A2
9865,0.4464858968868337,1.189642950411312,106290.86383627137,49795.15081794919,11.404800226837343,15.0,2,724055.9829148134,Manufacturing,North Africa,C
9866,0.10251275168265597,1.0847445656559453,127402.61504683993,494407.6767548188,7.079056923811769,0.5,3,969617.0579813126,Energy,Oceania,A3
9867,0.31391172831912495,0.5106836041434022,122913.98681808055,404778.21267997276,9.351124426360558,7.0,3,525796.8421050946,Agriculture,Eastern Europe,B3
9868,0.19874314082601616,0.9317856135379359,127833.12093019467,36160.79417724001,9.059447537767063,15.0,3,296607.0688489135,Consumer Goods,Western Europe,B3
9869,0.5553989555244339,0.6791370674953466,149822.8632135962,110984.96649884766,8.428588930825505,7.0,2,549522.9836113639,Energy,East Asia,Ba2
9870,0.18729199233818014,0.573063850173709,136994.76915684034,276529.7715932889,6.173069904559724,3.0,4,129798.53770169847,Technology,East Asia,A2
9871,0.24303002582964275,0.9939198341838282,76563.49595775598,264168.14551448356,5.3701109048218845,15.0,2,956402.5758633711,Technology,Oceania,Aa2
9872,0.35841838386724956,0.5921238846278445,124130.68742554379,316488.25546325714,9.129190421041725,3.0,3,371678.0678435522,Consumer Goods,West Africa,B1
9873,0.23168180949903963,0.8106185456708149,71567.19394196085,234435.80519340053,8.595647798943945,15.0,1,462432.7259859673,Finance,Northern Europe,B2
9874,0.2049323386395606,0.9425156153879469,130102.19818438296,368411.3313691388,5.834310772843741,0.5,5,407380.72429778223,Technology,Central Asia,Aa1
9875,0.39954966255137625,0.888146329308492,103428.88543441333,177500.37385444206,8.82271052455166,7.0,2,37574.440675594175,Consumer Goods,South Asia,Ba3
9876,0.14446476137751194,1.1843403688119198,36701.12431042043,92311.4842082695,10.797679961229862,3.0,3,44009.88789792612,Healthcare,East Africa,Caa2
9877,0.12908387936046237,1.0500198291857656,154777.56685261108,21720.845084904533,8.945491638930763,30.0,3,566747.8438387256,Real Estate,Middle East,B2
9878,0.28612264759303574,1.0419353632892427,76693.29101528914,165758.97833228108,10.13625766206681,15.0,3,507301.25845361827,Telecommunications,South-East Asia,Caa2
9879,0.4603322272539312,0.7489167758567219,186433.04037274886,216305.02214227282,4.570166703838517,7.0,2,986630.5857877672,Manufacturing,Oceania,Aaa
9880,0.37740337913697397,0.5058768444588992,77694.73108251221,331239.01382714696,6.327722692767535,15.0,3,270602.8017467038,Telecommunications,East Asia,A3
9881,0.31143823423338945,1.0140876507694818,199425.86633297912,404195.8913808994,5.166927406546024,3.0,3,374792.8816248691,Technology,South Asia,Aaa
9882,0.38287578211229123,1.1998124590069708,108701.69852721089,123831.08679393216,6.1702027860744275,7.0,3,987983.6263179822,Consumer Goods,South-East Asia,Aa2
9883,0.28272574232663683,0.7841153754205309,34489.24433013902,249135.27426331237,8.786407399939998,15.0,3,57403.848473073915,Transportation,Northern Europe,B1
9884,0.5680731677160564,1.1898629492699822,42965.726912207116,120698.26676151108,11.011728571484165,7.0,3,646208.7180564781,Healthcare,East Africa,Caa1
9885,0.12745244545538717,0.5991956766740425,43954.962674196715,475826.8476212842,7.370056742824753,7.0,4,110629.22105561441,Manufacturing,Central America,Baa1
9886,0.4366957395149176,0.7075586461457022,39556.45157115509,325535.6446301608,5.77578154892856,7.0,2,946934.7552422878,Healthcare,South America,Aa2
9887,0.5456413324138752,0.6195088522197294,75524.19794399856,340561.6883544216,8.55628846676002,3.0,4,295207.20657483453,Technology,Northern Europe,Ba2
9888,0.5019423543676267,0.832623181048771,85180.10095549727,267955.95393167733,6.2522211723811925,7.0,4,815956.6658564775,Healthcare,Northern Europe,A1
9889,0.19202051741072337,1.0578869810550544,48918.59689708681,144505.73563772507,6.4849384648554205,3.0,4,912143.9707375874,Agriculture,Oceania,Aa3
9890,0.24796317449014418,0.7384631840765677,104482.3524162357,104212.79106492345,10.231118652638516,15.0,4,848545.7527508411,Consumer Goods,Central America,Caa2
9891,0.45852396935355233,1.13436025600631,92109.63968632327,330039.5294710804,6.501411059343977,30.0,3,561333.019412505,Telecommunications,East Asia,A2
9892,0.14213527959038277,0.8813812893308495,138175.07928945075,461245.05657002836,7.863854506060241,0.5,1,973682.4092639585,Transportation,Eastern Europe,Ba1
9893,0.505930849916292,0.8257970896193141,63296.97511530833,110382.38002627392,6.885138745510607,15.0,3,679839.4473005269,Telecommunications,Middle East,A2
9894,0.4594534723023952,1.0509250895366935,185377.53333694782,288023.3455148562,5.9140500520970685,15.0,4,788284.6727375854,Finance,Southern Europe,Aa2
9895,0.46480332461767127,0.5710104479292492,117718.43239731975,267015.8610395136,10.568301106701647,0.5,2,251679.853493335,Finance,South Asia,Caa3
9896,0.1501206851337957,1.0416267298474722,136034.61671207898,322618.2827328166,6.534114527990921,7.0,4,424189.4505825846,Telecommunications,Northern America,A3
9897,0.45888027240811546,0.6700664001209786,36718.45752807197,295956.02191095904,7.123569521255383,15.0,2,602205.0042925895,Manufacturing,Northern Europe,Baa2
9898,0.43990906260998497,0.6965687830282663,125045.07880744981,140033.3303324467,8.78034521745829,7.0,3,154353.95092996355,Real Estate,Southern Africa,Ba2
9899,0.5154612454109253,0.9196176413240559,92577.0347669805,347263.637400842,11.188148516092323,7.0,1,966071.2608722982,Telecommunications,Southern Africa,C
9900,0.12079797812823476,1.1313540975323435,187109.24829860582,139966.6075734715,6.637945741345176,30.0,3,118610.51859026794,Manufacturing,East Asia,Baa2
9901,0.1115553342338961,0.9048848648396053,180559.3636431356,328231.87148581404,6.9095432735990645,15.0,4,735531.7241599706,Manufacturing,East Asia,Baa2
9902,0.2865035499392804,0.9542645441561408,138400.27900369186,153467.0097826924,10.575593444534414,7.0,2,67437.71821612603,Technology,East Asia,Ca
9903,0.17439414192457645,1.0436162127236919,160534.72963697612,45799.258154338146,9.044301923185795,7.0,2,111613.87934494283,Finance,East Asia,B2
9904,0.379192238785111,0.6815273312947407,139580.83670971025,67975.53605445166,5.573059212796984,3.0,3,627100.1497240379,Finance,South America,Aa1
9905,0.5586744507533744,1.0790635709628997,32884.57897326428,417877.6424816888,9.394336246308612,15.0,4,457957.91650583886,Agriculture,South-East Asia,Ba2
9906,0.2957398651670079,0.7925721043470049,149531.5125944385,65070.85425381524,6.433138271900823,3.0,2,13607.479491323826,Real Estate,North Africa,A1
9907,0.522475188636302,0.6229589854438138,60105.4298534281,168604.04426256294,8.118810820537188,0.5,3,399729.2607372648,Telecommunications,Eastern Europe,Baa3
9908,0.10012043725893324,0.7450826556227874,146037.06234493735,147382.66696021418,5.9896385529627665,0.5,3,257589.2469756352,Telecommunications,East Asia,A2
9909,0.1842573217295921,0.6722917782027578,31786.15331912904,33640.55601494183,10.68950568529082,3.0,2,872868.5675015275,Retail,Western Europe,C
9910,0.11521176982704281,0.660099523594952,82854.15742670943,301762.16901944194,5.021838184834827,15.0,1,711007.2934786866,Telecommunications,Eastern Europe,Aa3
9911,0.2640735902575343,0.6977942391034163,117877.75644261103,400398.8080836921,7.775269546733713,30.0,4,740124.8056413586,Energy,Western Europe,Ba2
9912,0.5540947978482514,0.6266515703194626,86639.00206133231,496203.2445313791,5.44971929359764,15.0,4,951439.6682516934,Energy,East Asia,Aaa
9913,0.14847606179949388,0.96739122995785,147977.83284511103,468335.88206496724,10.561595223919918,3.0,2,712761.0244808346,Energy,South Asia,Caa3
9914,0.40320488837190016,0.905994229924582,118860.62158757578,29416.425278456903,6.668450765571875,15.0,3,168965.81533743907,Technology,Oceania,A3
9915,0.3257479695597221,0.9539093250883999,193143.4547634865,132466.80578434642,6.737521592827675,15.0,4,937938.891798994,Manufacturing,Eastern Europe,A3
9916,0.5692341061829063,0.7406073066797123,90828.11199685361,208998.5394573592,5.493525004409401,15.0,1,121976.6096667323,Real Estate,Central America,Aaa
9917,0.16125957126854693,1.038813381801831,152716.08636363325,438132.10194477113,5.055430345365291,3.0,4,200682.01452731856,Healthcare,Eastern Europe,Aaa
9918,0.20601392525111448,0.5907261186679154,172093.08295173873,183241.9652835795,6.225181370382768,7.0,2,292293.3034876459,Real Estate,South-East Asia,A3
9919,0.11477098430574664,0.8997956966229521,73115.0238086108,287304.6102392904,10.163065205185749,7.0,3,183349.62034427517,Utilities,Oceania,Ca
9920,0.31696762481568685,0.6928170805725318,158202.35088513646,331498.53378507047,7.7975166804424845,7.0,2,28138.116347216983,Consumer Goods,Middle East,Ba1
9921,0.23891644978232715,0.869326930488328,96863.37999710916,152489.57460268744,7.04770063179433,7.0,3,464564.47938758315,Technology,Middle East,A3
9922,0.5349529669451605,0.7265460226681674,51883.615777651896,293060.56938576006,7.987141175636684,0.5,3,691088.6238623142,Utilities,Northern America,Ba1
9923,0.40247040659887756,1.0533582355639066,30620.00316352727,30188.325171224165,11.128701416821196,30.0,4,427014.96296400664,Manufacturing,Southern Europe,C
9924,0.4070453689878508,1.1238902871866663,156438.78394831123,242690.7256152495,9.436552670954788,7.0,3,242427.36976273902,Agriculture,Northern Europe,B2
9925,0.36595534844065125,1.019806856360142,61661.49340933442,192375.1905827373,5.883056150232357,3.0,2,884074.7454134751,Transportation,Southern Europe,Aa1
9926,0.1459251686146005,0.6229085989944727,38702.91781575534,181098.5257036014,6.1986360718825235,15.0,2,394417.78859494434,Utilities,Northern America,Baa2
9927,0.32250934186267766,0.6924068288718537,114525.54488173901,121271.98515897352,10.212885154084859,0.5,4,840493.284419999,Utilities,Northern America,Ca
9928,0.5997525948542582,1.143550645862891,88938.66588700075,409778.44683682034,11.404213265577708,3.0,3,186713.5987708891,Technology,North Africa,Caa2
9929,0.5176146454230074,0.8060540893607409,147607.1397610418,441551.8872567146,11.191594872634502,3.0,3,340047.7457024448,Agriculture,East Africa,Caa3
9930,0.5467295270835579,1.1588262865444867,48251.93021644879,444623.59600200725,12.117293828657424,7.0,3,805474.7491427187,Retail,Middle East,Ca
9931,0.5116131796232497,0.7747161822035867,52551.03883713357,201072.95699513733,8.868307414915876,7.0,4,40142.01223344929,Finance,South Asia,Ba1
9932,0.15152084671549135,1.1662422624134647,98698.31041110218,133284.8425131744,8.94613888595623,3.0,4,921284.9646121085,Utilities,Southern Africa,Ba3
9933,0.21372412703239982,1.1480172914133315,118469.38916671622,53714.08482419109,7.213365849726124,15.0,4,402590.5625055246,Real Estate,East Asia,A3
9934,0.10156082567820482,0.9623688229906313,170112.96618267585,337841.79629826057,9.69088188236961,0.5,1,978202.0763793922,Finance,Middle East,Caa1
9935,0.25175506243905577,0.506178933923052,129556.2824589397,168433.043720376,10.239219963752198,7.0,2,704346.309815487,Finance,Central Asia,Ca
9936,0.1543037011732463,0.7802342773831559,183441.56567481696,141949.80126640433,6.675886517007609,30.0,5,949898.6927068074,Telecommunications,South America,Baa2
9937,0.33639667265079154,1.1378645907869172,67020.53214352098,188861.86940219768,6.102794810269672,3.0,4,75548.13748577605,Telecommunications,West Africa,Aaa
9938,0.438563744286951,1.1195772023756803,131357.3177197253,279588.220874067,6.270793499731121,15.0,4,724794.0900696584,Healthcare,Oceania,A1
9939,0.5372526475190386,0.6311714600672795,141390.52966474168,85153.00501685705,8.26425113962695,3.0,3,876708.0830301372,Transportation,West Africa,Baa3
9940,0.47460858254544913,0.7794277471783718,153386.85879160452,480862.086805622,5.568310814304532,7.0,2,987689.0692620574,Consumer Goods,Northern Europe,Aa3
9941,0.5692927978892526,1.0848569495156302,198070.6186988726,367643.9767975776,5.296746110603395,30.0,2,43069.968258922454,Manufacturing,South-East Asia,Aa2
9942,0.1269491451968944,0.9045144972750381,109565.74981005593,28158.903454317064,8.438034441042424,15.0,5,92311.47181008634,Telecommunications,Northern Europe,B1
9943,0.10608991770827073,1.0931094634123404,92784.32857669207,156859.95387740387,5.2900939554260615,3.0,2,734367.4213856868,Real Estate,South-East Asia,Aaa
9944,0.4306690569181063,1.0785971691139942,174875.13477615075,29884.856398583768,5.992222970698371,3.0,2,48536.6080334859,Real Estate,Southern Africa,Aa1
9945,0.24467620511112312,1.135237404866738,60054.45386450363,118597.15368822277,11.528327608261833,3.0,5,21255.103307918933,Agriculture,South Asia,Caa3
9946,0.22675050805288657,0.5820544117362072,36294.77653756137,146862.4905032588,6.620373424545419,3.0,3,549620.9175867916,Manufacturing,Western Europe,A3
9947,0.26544354384689717,0.601650599017461,105410.13910032663,360399.96532767935,4.5509879989640485,30.0,1,534169.2500697572,Retail,South-East Asia,Aa2
9948,0.23489802894618209,0.5579663202783367,72024.99527122237,360776.22846570733,10.17456715988178,3.0,3,617365.7258789917,Healthcare,Northern Europe,C
9949,0.3557182031507936,1.1546881887668021,97409.31821336542,27436.027772927828,8.315408866519407,7.0,4,23942.335407000563,Telecommunications,East Africa,Baa2
9950,0.3200742236120663,0.8326136690645252,197634.16294587453,296123.18518466054,8.366544832693847,3.0,3,508263.7190385362,Real Estate,Southern Europe,Ba2
9951,0.3562142756883282,0.5450276984377137,89242.99913727291,480650.7624403077,7.123635148561041,7.0,3,293817.0413242861,Technology,Oceania,Baa2
9952,0.43635680575021807,0.7250709317598288,150354.17042687465,316040.6974223876,4.98307434987401,15.0,3,758499.2642453233,Consumer Goods,Southern Africa,Aaa
9953,0.29356525448557413,0.7459888487909767,72568.34165757906,480470.9262438994,10.167452445000933,3.0,2,354723.6957875044,Utilities,Central Asia,Caa3
9954,0.2256538435710784,1.06669187643373,81581.90044024984,193376.76290006805,5.864474555818452,3.0,1,363029.52429329115,Utilities,North Africa,Aa3
9955,0.18310026840437274,1.014833824519646,71336.38288824381,232590.25412034578,9.175704414694927,7.0,1,657691.3898885717,Transportation,North Africa,B1
9956,0.2747370597663128,0.9825709346937983,127267.34793837767,250265.82343824697,8.615645694456346,7.0,3,664058.82047962,Telecommunications,Northern Europe,B1
9957,0.47090323762308606,0.5153044868139651,68438.45965339373,462353.81187898247,8.812178542002558,7.0,2,67718.06874331014,Agriculture,Oceania,B1
9958,0.47835245505573476,1.1374870574984652,152121.89745250012,193239.12116064763,8.463470090842502,3.0,3,629744.4227601002,Utilities,North Africa,Ba1
9959,0.4334526933421051,0.6508886868410191,145646.61375107983,491792.11214163847,9.031464807607463,3.0,2,661273.7474443259,Energy,Northern Europe,B2
9960,0.2170140876534373,0.9403429832848744,101615.84491819849,273847.3873959987,8.879023324130065,3.0,3,462948.4081558215,Manufacturing,Central Asia,Ba3
9961,0.3940431229273489,0.5432733301079934,34348.09357642693,112969.75765416626,7.87085266126175,15.0,2,829586.5667191666,Agriculture,Northern Europe,Ba2
9962,0.38534483078842396,0.5570682643104381,33850.69247848259,56325.584055613916,8.080576181012804,7.0,4,19009.09146077507,Transportation,Northern America,Ba1
9963,0.3421330990548628,0.5067041072910855,120577.15890851864,90572.01134943675,7.593470873621348,7.0,3,968690.9913515295,Utilities,Central America,Ba1
9964,0.3749894931919321,0.8961493511817313,172663.80085463737,24444.957745660107,8.908114448861722,3.0,1,382264.69068659696,Utilities,Northern America,Caa1
9965,0.345895316311834,0.9405657687318333,131808.52413391822,347693.5753661629,9.793426135549915,7.0,2,599741.3756905198,Healthcare,Middle East,Caa1
9966,0.38272818303705414,0.5353236122632601,104060.57846946262,260867.56913827543,8.89149002421613,15.0,2,43982.11858534683,Transportation,Central Asia,B2
9967,0.4577529773105644,0.7033394193348272,179960.20169202372,370272.32681526436,6.06081666303872,3.0,4,711811.3181907869,Consumer Goods,East Africa,Aa2
